obs_id	class	default	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	time	year	testing_set	training_set
82	10714	0	0.542723	0.377513081	0.516978085	0.429131627	0.604133129	0.078387611	0.557786226	0.52894336	0.050869495	0.53299284	0.54802978	0.478216738	0.530347288	0.588315249	0.597900093	0.546846449	0.474760145	0.503311873	0.020551762	0.465506911	0.580087364	4.15069E-05	0.403131306	0.023091026	1	0	1	2009	0	1
83	10714	0	0.552674413	0.377605021	0.531225205	0.435310602	0.603297472	0.084604643	0.556576014	0.52784574	0.048857797	0.527299702	0.548838496	0.468870133	0.507057428	0.523003161	0.565597653	0.529783726	0.491792411	0.504184842	0.027772334	0.478802115	0.578357995	4.15069E-05	0.382130295	0.031053534	0.909356713	0	2	2010	0	1
84	10714	0	0.553142965	0.378244519	0.52958107	0.44709757	0.603295326	0.084296174	0.55628413	0.527704239	0.05074187	0.524356306	0.548525631	0.466154754	0.506952405	0.529495299	0.557698369	0.52694124	0.456726462	0.504481852	0.020827403	0.458245754	0.578717828	4.15069E-05	0.382116109	0.028106602	0.909223914	0	3	2011	0	1
85	10714	0	0.546962678	0.377576441	0.54528141	0.437633663	0.600161135	0.081049256	0.553592026	0.525168538	0.048298556	0.539642036	0.549187481	0.463700563	0.503410637	0.46286732	0.513623536	0.522918701	0.494851381	0.503310442	0.024949228	0.473968118	0.541461885	4.15069E-05	0.383531541	0.027490713	0.935514331	0	4	2012	0	1
86	10714	0	0.55349493	0.377174676	0.540048719	0.45999527	0.603234589	0.079942405	0.555581808	0.526499033	0.046777278	0.532167435	0.548616111	0.464476883	0.506987572	0.540869772	0.560415089	0.525801182	0.491159946	0.504036188	0.027132897	0.48714605	0.564558625	4.15069E-05	0.390426308	0.031702418	0.933539987	0	5	2013	0	1
87	10714	0	0.555645227	0.377042323	0.533860385	0.482397527	0.604315996	0.073752448	0.555723667	0.527547777	0.047094062	0.526939511	0.548256874	0.467172414	0.510013044	0.548528552	0.567224026	0.529177964	0.453665406	0.50449568	0.023050968	0.47022754	0.57535857	0.056246534	0.38713339	0.021853408	0.941298246	0	6	2014	0	1
88	10714	0	0.548733711	0.376801431	0.539607048	0.472000569	0.600999236	0.087828495	0.554816425	0.526418448	0.04618156	0.55704397	0.549028039	0.496756464	0.48982212	0.511327624	0.536040664	0.515115202	0.461647511	0.502730846	0.022416346	0.518309414	0.609637797	0.047567811	0.39109844	0.029049452	0.901693165	0	7	2015	0	1
89	10714	0	0.554332137	0.376777589	0.537450552	0.481477588	0.603488267	0.0815503	0.556392968	0.527415693	0.046292581	0.538039446	0.548389018	0.476363272	0.504503608	0.544148862	0.569231629	0.528149605	0.463247091	0.503620446	0.020095699	0.506046236	0.565629244	0.038889103	0.400048435	0.025008574	0.921880066	0	8	2016	0	1
90	10714	0	0.55216074	0.377519339	0.547560036	0.462242365	0.602675796	0.077194169	0.55497855	0.527501762	0.048107751	0.563055098	0.549247146	0.492060959	0.487787187	0.533220649	0.563465715	0.513884127	0.471690744	0.502463639	0.019787815	0.465279162	0.575994909	0.014412724	0.401668102	0.019118296	0.941350877	0	9	2017	0	1
91	10863	0	0.542723	0.383441359	0.548313201	0.42100659	0.602926254	0.081320345	0.553465366	0.524925351	0.044059254	0.322989315	0.538994849	0.334207416	0.589234173	0.588315249	0.597900093	0.546846449	0.441234201	0.499075264	0.019700727	0.404526711	0.597256184	0.000440781	0.365181655	0.049447	1	0	1	2008	1	0
92	10863	0	0.529782474	0.380908519	0.574681759	0.429498404	0.592741489	0.089504801	0.549938619	0.524902403	0.043838389	0.460955292	0.542173445	0.396774411	0.540161192	0.588315249	0.597900093	0.546846449	0.488115996	0.494606048	0.032335877	0.476668388	0.56479013	0.000108053	0.470485628	0.064428031	1	0	2	2009	1	0
93	10863	0	0.544348538	0.379325718	0.546648264	0.458568513	0.598735929	0.073561356	0.552259505	0.525938571	0.042366058	0.242673025	0.518440306	0.164196178	0.57448262	0.588315249	0.597900093	0.546846449	0.401988119	0.499809682	0.022019269	0.38465929	0.566747487	0.000395629	0.453317106	0.039559614	1	0	3	2010	1	0
94	10863	0	0.586193085	0.383605957	0.518458307	0.576413989	0.616595447	0.080955207	0.558325768	0.53589195	0.050878711	0.247332573	0.519632101	-0.321961075	0.590292692	0.588315249	0.597900093	0.546846449	0.448953867	0.500118196	0.020552026	0.377965927	0.582274675	0.010933913	0.419202477	0.04976733	1	0	4	2011	1	0
95	10863	0	0.562824428	0.38041383	0.524747908	0.54754895	0.607655287	0.079901367	0.555611551	0.530390739	0.047223084	0.539067209	0.549661517	0.496521235	0.47358492	0.544254899	0.529352546	0.461611539	0.477309734	0.504741252	0.020692807	0.41570583	0.530358017	0.015298313	0.437993318	0.044818778	0.926457167	0	5	2012	1	0
96	10863	0	0.550811172	0.378824502	0.532076001	0.532684147	0.602111816	0.071342699	0.553385556	0.528722286	0.047465768	0.741098762	0.559197068	0.800795138	0.488669366	0.588315249	0.597900093	0.546846449	0.458166599	0.501347482	0.01974733	0.392130047	0.580531538	0.011645693	0.421226591	0.028289922	1	0	6	2013	1	0
97	10863	0	0.547718406	0.380986542	0.5321486	0.549032867	0.600385785	0.076429673	0.552753508	0.528491318	0.045587979	0.517175555	0.547764003	0.454574138	0.527000189	0.588315249	0.597900093	0.546846449	0.687146366	0.510074377	0.028599206	0.387268841	0.60436821	0.008293726	0.44021675	0.042313404	1	0	7	2014	1	0
98	10863	0	0.544718027	0.381780088	0.545615614	0.499129951	0.599161446	0.079303846	0.552457035	0.528847337	0.048172198	0.800351739	0.563181222	0.791858673	0.473889083	0.588315249	0.597900093	0.546846449	0.25936994	0.501361191	0.019751601	0.392415196	0.587243915	0.004756046	0.431169748	0.034994327	1	0	8	2015	1	0
99	10863	0	0.544779182	0.382684648	0.684264123	0.41706261	0.599028409	0.078184955	0.552355468	0.523441136	0.044854559	2.410445213	0.63795054	0.857705653	0.263604581	0.588315249	0.597900093	0.546846449	0.489518464	0.50091666	0.019700727	0.382355243	0.589782536	0.00218455	0.365181655	0.035421927	1	0	9	2016	1	0
100	10863	0	0.518514633	0.381735861	0.401186079	0.329942852	0.587867916	0.076260954	0.54979378	0.519530833	0.041867249	0.474084288	0.543651283	0.434410721	0.5418275	0.588315249	0.597900093	0.546846449	0.4668127	0.485767633	0.019700727	0.379949808	0.666111171	0.001424389	0.365181655	0.051096652	1	0	10	2017	1	0
101	11052	0	0.542723	0.375304967	0.530048788	0.466717541	0.602988839	0.07231085	0.554438293	0.525704444	0.042101119	0.560630143	0.548642397	0.476631463	0.477044165	0.507226944	0.578184664	0.531712651	0.478865027	0.50306952	0.021241063	0.548948944	0.406815231	4.15069E-05	0.449613988	0.038544752	0.92570132	0	1	2008	0	1
102	11052	0	0.547918737	0.374625802	0.619041085	0.431089819	0.599772334	0.062630162	0.552739322	0.524324298	0.041887444	0.931115687	0.569902122	0.585859418	0.309820712	0.407429397	0.547672391	0.458572596	0.482736051	0.501079738	0.02133267	0.515423536	0.43408829	4.15069E-05	0.475197226	0.025374197	0.964053452	0	2	2009	0	1
103	11052	0	0.512886047	0.376109064	0.712368965	0.414056033	0.586822689	0.065134801	0.547194004	0.522898793	0.045409344	0.443950653	0.545388043	0.410678238	0.575556278	0.619291604	0.612738133	0.572700203	0.457346827	0.498669326	0.020315776	0.460599989	0.55000484	0.000366554	0.418189019	0.022434522	0.941079974	0	3	2010	0	1
104	11052	0	0.547863126	0.376104176	0.529743552	0.646233439	0.599821031	0.08928325	0.553429186	0.526214898	0.043131094	0.538354933	0.547694385	0.482894689	0.500191748	0.408671141	0.535298467	0.534306169	0.855269849	0.503991544	0.04814053	0.572571755	0.554492235	0.000201759	0.398154646	0.054376498	0.908984125	0	4	2011	0	1
105	11052	0	0.548068941	0.37514028	0.531959951	0.727670252	0.599971712	0.063160442	0.552632809	0.526886642	0.042061348	0.548079491	0.547975242	0.496450394	0.525159299	0.588315249	0.597900093	0.546846449	0.104884431	0.503580213	0.019700727	0.440248787	0.476997525	0.000392732	0.365181655	0.016960913	1	0	5	2012	0	1
106	11052	0	0.442754835	0.372906029	0.633312285	0.395418376	0.571738422	0.076047786	0.52904892	0.518185854	0.038720008	0.393720418	0.545121133	0.420978099	0.536004722	0.588315249	0.597900093	0.546846449	0.507304847	0.499286622	0.019700727	0.910048962	0.40325588	0.000161927	0.365181655	0.032357182	1	0	6	2013	0	1
107	11052	0	0.546080351	0.372678191	0.530801475	0.883456528	0.598785877	0.058693737	0.552250981	0.527165055	0.038277499	0.543055594	0.547626376	0.497318983	0.52628392	0.588315249	0.597900093	0.546846449	0.425370693	0.504350662	0.019823199	0.462956548	0.51862818	0.000352592	0.365181655	0.015583937	1	0	7	2014	0	1
108	11052	0	0.539112508	0.373066157	0.533504486	0.873272002	0.597517014	0.071593255	0.551841259	0.526539028	0.038322855	0.541263878	0.547711551	0.485304415	0.526651323	0.588315249	0.597900093	0.546846449	0.466855645	0.505048394	0.019700727	0.834605873	0.54738301	0.001694431	0.365181655	0.02702345	1	0	8	2015	0	1
109	11052	0	0.542723	0.368332803	0.471049994	0.313660204	0.513960779	0.05624589	0.540322602	0.509061396	0.033779409	0.41164583	0.546124339	0.553094685	0.536744773	0.588315249	0.597900093	0.546846449	0.482773662	0.498135537	0.019700727	0.294401705	0.597551167	0.000743956	0.365181655	0.011473376	1	0	9	2016	0	1
110	11052	0	0.542723	0.36595124	0.074666508	0.345708966	0.560496509	0.055470239	0.54753381	0.519373953	0.032184571	0.381862819	0.546212494	0.435914785	0.538816154	0.588315249	0.597900093	0.546846449	0.490896195	0.498553753	0.019700727	0.330076277	0.597282827	0.000563326	0.365181655	0.011121284	1	0	10	2017	0	1
111	11059	0	0.542723	0.402915329	0.519739568	0.408170164	0.5996418	0.114293434	0.552922726	0.524283946	0.068041116	0.408017576	0.53612715	0.306882888	0.981196523	0.377951562	0.382014513	0.626934409	0.473233759	0.498602361	0.019700727	0.374001354	0.597256184	0.003605031	0.365181655	0.075420588	0.778396547	0	1	2007	0	1
112	11059	0	0.462101132	0.390666366	0.492769629	0.252637804	0.553912103	0.083293952	0.540521443	0.505188942	0.045270611	0.488808215	0.546212554	0.45723024	0.556362867	0.616441786	0.652756214	0.605449975	0.473233759	0.452911973	0.019700727	0.374654591	0.597256184	0.001823269	0.365181655	0.047756035	0.869765759	0	2	2008	0	1
113	11059	0	0.560090542	0.391981959	0.53397584	0.428398132	0.608353734	0.090673395	0.55570817	0.531709313	0.052630428	0.510292232	0.552578032	0.475472152	0.530347288	0.588315249	0.597900093	0.546846449	0.362352818	0.510119855	0.063848063	0.375415593	0.598275065	4.15069E-05	0.462285519	0.087105125	1	0	3	2009	0	1
114	11059	0	0.550748229	0.387663156	0.533025622	0.425616443	0.602201462	0.092724972	0.553797603	0.529111445	0.052976832	0.516285777	0.551644981	0.469436765	0.521788418	0.588315249	0.597900093	0.546846449	0.536717713	0.506132603	0.067684032	0.392290533	0.584644318	4.15069E-05	0.418654531	0.079305001	1	0	4	2010	0	1
115	11059	0	0.499214292	0.383866787	0.455686063	0.342339337	0.580512404	0.081331551	0.547294617	0.519849777	0.043680877	0.478307128	0.545614481	0.452203155	0.535106659	0.588315249	0.597900093	0.546846449	0.78585422	0.49217245	0.06692186	0.403660387	0.579170227	4.15069E-05	0.480539829	0.064362854	1	0	5	2011	0	1
116	11059	0	0.556866765	0.384804696	0.542766035	0.484102309	0.60212177	0.079957418	0.553032935	0.526142895	0.040770657	0.528211236	0.548452258	0.48190698	0.525537729	0.588315249	0.597900093	0.546846449	0.958705306	0.509072006	0.067830466	0.409502447	0.587578237	0.000860393	0.5723418	0.056117896	1	0	6	2012	0	1
117	11059	0	0.554003894	0.384997934	0.579714239	0.443324357	0.602459669	0.085273139	0.553410471	0.526857019	0.043486901	0.535615921	0.549350023	0.485471577	0.520591915	0.588315249	0.597900093	0.546846449	0.192583457	0.505034208	0.077075303	0.426901281	0.59079957	0.078139119	0.461261958	0.0567162	1	0	7	2013	0	1
118	11059	0	0.564832687	0.38559559	0.542033315	0.47141403	0.607551754	0.084421635	0.554973006	0.529276013	0.045516316	0.561948717	0.552065969	0.576358795	0.514911294	0.514760912	0.372307986	0.375666052	0.31584397	0.503177702	0.066440962	0.401813746	0.58441937	0.06078662	0.445109844	0.076229222	1	0	8	2014	0	1
119	11059	0	0.522375941	0.38181895	0.378178507	0.388308227	0.589834213	0.080729187	0.549740851	0.523009181	0.043312971	0.471856892	0.544640243	0.423568875	0.53612107	0.683599114	0.837013781	0.787343323	0.539398074	0.494600773	0.065639705	0.420112848	0.565409899	0.045180097	0.365181655	0.066853195	1	0	9	2015	0	1
120	11059	0	0.37587592	0.379902989	0.483391255	0.191375032	0.533535719	0.072038591	0.537358642	0.506271958	0.039618626	0.481595993	0.545629978	0.472754508	0.532977581	0.588315249	0.597900093	0.546846449	0.362352818	0.474936247	0.029858034	0.447583675	0.592920542	0.027459055	0.365181655	0.041769009	1	0	10	2016	0	1
121	11059	0	0.542723	0.360804111	0.490190089	0.055846635	0.469395608	0.063214019	0.534549713	0.50056839	0.032818057	0.489533126	0.545979619	0.454220891	0.531449258	0.588315249	0.597900093	0.546846449	0.372541636	0.413508624	0.021971015	0.279209673	0.572258592	0.019768024	0.365181655	0.028089989	1	0	11	2017	0	1
122	11091	0	0.564163387	0.382351965	0.483120799	0.349150807	0.611353993	0.08212398	0.558234751	0.536042929	0.05831302	0.414654166	0.51733768	0.674700439	0.569256723	0.588315249	0.597900093	0.546846449	0.474051476	0.499622822	0.025923729	0.383542925	0.489194453	0.014058035	0.426974088	0.045655239	1	0	1	2007	0	1
123	11091	0	0.543717086	0.382177323	0.528214216	0.408988327	0.598791421	0.084782332	0.55289042	0.544413328	0.127614602	0.494309366	0.545573413	0.415440649	0.533371091	0.588315249	0.597900093	0.546846449	0.475904942	0.493242532	0.029178688	0.370811313	0.454860151	0.000653446	0.383893877	0.071271941	1	0	2	2008	0	1
124	11091	0	0.547500312	0.382935047	0.467539012	0.381086737	0.603028536	0.143508494	0.571683288	0.556822658	0.364102513	0.490082085	0.447670907	0.449473858	0.53524524	0.588315249	0.597900093	0.546846449	0.465710849	0.499878079	0.031295963	0.37075457	0.616951287	0.000789432	0.370173603	0.1690007	1	0	3	2009	0	1
125	11091	0	0.565630376	0.3850317	0.541059792	0.395390183	0.616220236	0.173437685	0.60022068	0.579933703	0.20135209	0.604025364	0.853562355	0.50896889	0.49591282	0.588315249	0.597900093	0.546846449	0.471216738	0.500939727	0.022622513	0.373811007	0.511376083	0.000419113	0.371864498	0.125404269	1	0	4	2010	0	1
126	11091	0	0.597678781	0.399191588	0.491125435	0.309343785	0.641973615	0.2800273	0.648850858	0.586734295	0.105223328	0.4867028	0.543871403	0.459583789	0.532201588	0.588315249	0.597900093	0.546846449	0.517117322	0.493896216	0.039313722	0.3888807	0.517722249	0.000148713	0.375237107	0.088749893	1	0	5	2011	0	1
127	11091	0	0.517904699	0.442664444	0.496311396	0.138633415	0.575120568	0.449124694	0.483601719	0.494888336	0.094807118	0.493650168	0.545685887	0.456886381	0.53083837	0.588315249	0.597900093	0.546846449	0.425534248	0.435086161	0.019896852	0.397534639	0.566332519	4.15069E-05	0.365181655	0.010618365	1	0	6	2012	0	1
128	11091	0	0.675830782	0.656740129	0.4208031	0.36461097	0.686000347	0.441552937	0.631511331	0.625989556	0.089858465	0.387156993	0.529994965	0.472184986	0.533929348	0.588315249	0.597900093	0.546846449	0.474542081	0.491495878	0.020862566	0.406385422	0.406635016	4.15069E-05	0.365181655	0.008809268	1	0	7	2013	0	1
129	11091	0	0.433361858	0.379049063	0.3105838	0.376883149	0.478685409	0.056118596	0.440062881	0.405103743	0.079239503	0.42905581	0.525499463	0.443294019	0.533231199	0.588315249	0.597900093	0.546846449	0.471761882	0.500215411	0.019726509	0.386992067	0.599145055	4.15069E-05	0.365181655	0.007670521	1	0	8	2014	0	1
130	11091	0	0.397336543	0.381154478	0.462851614	0.358827502	0.430721253	0.065852545	0.172269896	0.353425741	0.222367227	0.489946485	0.547082722	0.45934844	0.533077776	0.588315249	0.597900093	0.546846449	0.471761882	0.499516219	0.035112415	0.370725691	0.600156844	4.15069E-05	0.365181655	0.017699845	1	0	9	2015	0	1
131	11091	0	0.458816528	0.380358309	0.48601836	0.363397837	0.499165833	0.055363588	0.422589362	0.320398927	0.141024724	0.473774403	0.547082722	0.49062562	0.533077776	0.588315249	0.597900093	0.546846449	0.498582631	0.49999693	0.019700727	0.370422483	0.589263558	4.15069E-05	0.365181655	0.009778081	1	0	10	2016	0	1
132	11486	0	0.599572122	0.39093113	0.513501346	0.465694308	0.629680872	0.112803593	0.570449293	0.547436059	0.055118214	0.499784291	0.54855746	0.466919243	0.530347288	0.588315249	0.597900093	0.546846449	0.628488898	0.521312475	0.119562306	0.412201524	0.5788486	0.004920141	0.40785563	0.108104996	1	0	1	2007	1	0
133	11486	0	0.622224152	0.387726396	0.507984877	0.536872983	0.641926944	0.122834221	0.584903479	0.553599834	0.055885337	0.497976959	0.547612011	0.455421716	0.530347288	0.588315249	0.597900093	0.546846449	0.61436981	0.533108831	0.164669395	0.42460829	0.554748178	0.004000978	0.400361478	0.136901975	1	0	2	2008	1	0
134	11486	0	0.59916079	0.39299944	0.509171605	0.530384243	0.634275734	0.136877775	0.581583858	0.554359317	0.061131485	0.494724304	0.547893286	0.468453556	0.527118444	0.588315249	0.597900093	0.546846449	0.674607515	0.524499416	0.23463282	0.41095838	0.601034403	0.005980714	0.39402011	0.177296385	1	0	3	2009	1	0
135	11486	0	0.602205336	0.380645782	0.510336459	0.531794846	0.636380017	0.082954116	0.567524433	0.54554522	0.047460549	0.50476265	0.548027873	0.472366095	0.526501894	0.588315249	0.597900093	0.546846449	0.054949846	0.516509771	0.0552347	0.426064223	0.509809792	0.012711815	0.418213368	0.057843879	1	0	4	2010	1	0
136	11486	0	0.584233105	0.384661168	0.515421569	0.486599326	0.620668411	0.096878156	0.564155161	0.542498469	0.05475511	0.501703441	0.548570097	0.465197593	0.525654793	0.588315249	0.597900093	0.546846449	0.608209789	0.513523638	0.095386617	0.407531858	0.584461212	0.005792025	0.391032875	0.089906879	1	0	5	2011	1	0
137	11486	0	0.591657341	0.391589731	0.508579314	0.524346888	0.635349333	0.124423698	0.580726326	0.56797725	0.073508032	0.495167941	0.550523341	0.551786542	0.518553674	0.588315249	0.597900093	0.546846449	0.485880941	0.50867635	0.151344732	0.385675937	0.661157847	0.005792025	0.365181655	0.146362364	1	0	6	2012	1	0
138	11486	0	0.568730235	0.396209985	0.50967586	0.470377475	0.618533969	0.14299649	0.570151269	0.552304626	0.079039581	0.492572844	0.549520731	0.484357327	0.520941317	0.588315249	0.597900093	0.546846449	0.538922787	0.511911452	0.192077145	0.385124385	0.575000048	0.004893506	0.365181655	0.165123776	1	0	7	2013	1	0
139	11486	0	0.573069572	0.387850761	0.516247153	0.481182635	0.614516199	0.11559134	0.562273324	0.5339908	0.050445162	0.518220246	0.54932946	0.491221309	0.52074492	0.588315249	0.597900093	0.546846449	0.375926733	0.507881999	0.077256098	0.44324261	0.616162181	0.002018248	0.365181655	0.067766123	1	0	8	2014	1	0
140	11486	0	0.54990989	0.390920252	0.53076762	0.444337875	0.603325188	0.13536574	0.556422651	0.534393549	0.059414942	0.486742377	0.521160364	-0.06519156	0.660965741	0.588315249	0.597900093	0.546846449	0.633177042	0.500006855	0.180891514	0.416798055	0.557703316	4.15069E-05	0.365181655	0.145230502	1	0	9	2015	1	0
141	11486	0	0.550967336	0.387164772	0.522190273	0.445268869	0.603926599	0.108027741	0.555571675	0.535743296	0.054977715	0.429072768	0.526902497	-0.017851772	0.648530722	0.588315249	0.597900093	0.546846449	0.327518523	0.499907702	0.10871274	0.414625824	0.575502396	0.00309647	0.365181655	0.09251114	1	0	10	2016	1	0
